idx,book_title,chapter_words,n_chunks,reference,flat_summary,hierarchical_summary,flat_rouge1,hier_rouge1,flat_rouge2,hier_rouge2,flat_rougeL,hier_rougeL,flat_entity_recall,hier_entity_recall
21,The Brothers Karamazov,3375,5,"Dmitri continues to tell Alyosha about his history with Katerina. After he loans her the money, the family's honor is saved. Then the colonel dies of an illness and Katerina and her sister leave for Moscow. A wealthy aunt takes Katerina under her wing. Katerina is able to repay the money to Dmitri and also, in a letter, offers herself in marriage to him. Dmitri sends a letter back, then sends a letter explaining the situation to Ivan. Ivan is living in Moscow at the time, and Dmitri tells him to go see Katerina. There, Dmitri suspects, Ivan fell in love with Katerina. Later Dmitri finally arrives in Moscow, where his engagement with Katerina is celebrated. Although Katerina had made him promise to reform, Dmitri is quickly seduced back to his old ways by Grushenka, a foxy babe in their hometown. Grushenka also has her claws in their father, Fyodor. Dmitri confesses that the worst of it is that Katerina had entrusted him with 3,000 roubles to send to her sister in Moscow. But instead of sending the money, Dmitri had spent it all partying with Grushenka. Dmitri's only hope, as he tells Alyosha, is to repay Katerina so that he's not the absolute lowest scum of the earth. Since he has no money of his own, he asks for Alyosha's help in getting the money and in breaking off his engagement with Katerina. But Alyosha's just a poor monk. Where is he supposed to get the money, you ask? From the very same father, Fyodor, who's also in love with Grushenka. Smerdyakov has told Dmitri that Fyodor, in an attempt to win over Grushenka, has promised her 3,000 roubles. All she has to do is sneak into his room with a secret knock that only Smerdyakov and Fyodor know. But now Dmitri knows about their little scheme because Smerdyakov has spilled the beans. This is why Dmitri has been hiding in their neighbor's garden guzzling cognac. He's waiting for Grushenka, to prevent her tryst with his father. On top of all that, Dmitri wants Alyosha to convince their father to give Alyosha the money intended for Grushenka, money Alyosha can then give to Dmitri to give back to Katerina. Complicated much?","Dmitri Ivanovna met his future wife for the first time in Moscow. The two were betrothed for three months, but then she left him. She sent him money, but not a note, not a word of explanation. He wrote to her and told her all about it in a letter of six pages.","Dmitri fell in love with Katerina Ivanovna, and was betrothed to her. But she sent him a letter saying she loved him and wanted to marry him. He wrote to her and sent her a dowry, but she never wrote to him back. He now knows that he was a stupid man.",0.15172413793103448,0.15668202764976957,0.018475750577367205,0.037037037037037035,0.09195402298850575,0.09216589861751151,0.1111111111111111,0.1111111111111111
22,The Brothers Karamazov,3099,5,"Alyosha then heads straight to the hospital, where Dmitri, who had come down with a fever after the trial, is being kept in a special area. Alyosha tells Dmitri not to feel bad about trying to escape - after all, he is innocent. He admonishes Dmitri just to remember his promise to reform his ways and become a new man. Dmitri tells Alyosha about his plans to escape with Grushenka to America, learn English, and return to Russia disguised as an American. Suddenly Katerina appears in the doorway. She rushes to Dmitri and clasps his hands, and they seem to come to a reconciliation over everything that's happened between them. Although they are both involved with other people now, they promise to love each other forever. Katerina also affirms that she too believes in Dmitri's innocence; she only revealed his letter at the trial out of petty jealousy. As Katerina leaves, she encounters Grushenka and asks her forgiveness, which Grushenka will give only if Katerina pulls off Dmitri's escape. Alyosha follows Katerina out the door, then heads over to a funeral.","Mitya had fallen ill with nervous fever, and was sent to the prison division of the town hospital. Alyosha found him sitting on his bed in a hospital dressing-gown, with a towel, soaked in vinegar and water, on his head. He looked sometimes with a face of suffering at his brother.","Mitya had fallen ill with nervous fever, and was sent to the prison division of the town hospital. Alyosha found him sitting on his bed in a hospital dressing-gown, rather feverish, with a towel, soaked in vinegar and water, on his head. ""Trifon Borissovitch,"" Mitya began nervously, ""has pulled his whole inn to pieces, I am told""",0.1957446808510638,0.16597510373443983,0.025751072961373394,0.025104602510460254,0.11063829787234043,0.10788381742738591,0.0,0.0
23,Far From the Madding Crowd,2860,4,"Note: we're not sure why Hardy decided to spell ""gargoyle"" in a weird way in this title. Hardy spends this entire chapter talking about a stone gargoyle that's sitting on one of the ledges of the cemetery building that Sergeant Troy has just fallen asleep in. As Troy sleeps and the rain increases, water starts to shoot out of the gargoyle's mouth, since the statue is used as a rainspout. Usually, there are some stones at the bottom of the building to direct the water away from the graves. But since these stones were displaced the previous summer, there's nothing to keep the water from flowing directly over the graves. Sadly, the water totally fills up Fanny's open grave and ruins all of the flowers that Sergeant Troy has painstakingly planted over the past few hours. When Troy wakes up, he takes the ruined flowers as a sign that he should stop trying to be a nice person. As you can imagine, it doesn't take much to discourage this guy from trying to be a nice person. He decides to leave Weathbury without telling anyone. Now we look in on Bathsheba, who hasn't slept well throughout the night. Huh. We wonder why. Liddy informs Bathsheba that Troy was seen walking the road toward Budmouth early in the morning. Bathsheba gets up to go look at Fanny's grave. Sure enough, the new tombstone that's been brought to town has been for her. On the stone, Bathsheba reads, ""Erected by Francis Troy in Beloved Memory of Fanny Robin."" At the grave, she meets up with Gabriel Oak, who now realizes that Bathsheba knows everything about Sergeant Troy and Fanny. With his help, Bathsheba starts replanting all of the nice flowers that Troy gave up on.",The tower of Weatherbury Church was a square erection of 14th-century date. It had two stone gurgoyles on each of the four faces of its parapet. Of these eight carved protuberances only two at this time continued to serve the purpose of their purpose.,"The tower of Weatherbury Church was a square erection of fourteenth-century date. It had two stone gurgoyles on each of the four faces of its parapet. Bathsheba remained a voluntary prisoner in the attic. The door was kept locked, except during the entries and exits of Liddy.",0.10374639769452451,0.11428571428571428,0.0057971014492753615,0.011494252873563218,0.069164265129683,0.08,0.0,0.0
24,The Red and the Black,2908,4,"At the secret political meeting, a servant runs in and announces the arrival of an important Duke. The Duke tells him to be quiet before the guy can even finish, though. The marquis introduces the man to Julien. He mentions that Julien has an incredible memory. The man quizzes Julien on the content of that day's newspaper, and Julien has it all by heart. Julien is sent into the next room for a while, then called back. The men start talking all about what France needs and how they're going to achieve it. By the time he's done, Julien has twenty-six pages of notes. Despite his best intentions, the narrator decides to include some excerpts from these notes. There's some talk of an assassination in France, of a revolution, of an invasion by a foreign country... everyone just sounds like a big blowhard, though. In the end, Julien is asked to memorize the letter and deliver it's message to a certain Duke living outside of France.",Julien Sorel was invited to a meeting by the Marquis de la Mole. The marquis was the president of the French republic. The meeting was held in a salon upholstered in velvet with large pieces of gold lace. The duke was a man of fifty dressed like a dandy.,"Julien Sorel wrote a book about the French Revolution in 1830. The book was published under the pseudonym of Jean-Baptiste-Sorel. The author was asked to write about politics in the book. M. de la Mole: ""There is war to the death between the liberty of the press and our existence as gentlemen""",0.20814479638009048,0.19469026548672566,0.045662100456620995,0.017857142857142856,0.12669683257918551,0.12389380530973454,0.0,0.0
25,The Brothers Karamazov,2303,3,"Next three medical experts are called in to weigh in on Dmitri's state of mind: Dr. Herzenstube, the unnamed famous doctor from Moscow, and the young Dr. Varvinsky. Herzenstube goes first. He testifies that he finds Dmitri to be of an ""abnormal"" state of mind. As confirmation, he oddly states that when Dmitri walked into the courtroom, he should have looked to the left where the women were sitting, since he has a thing for the ladies. Instead he looked straight ahead. That's a convincing argument . Next up is the famous doctor. He agrees with Dr. Herzenstube that Dmitri is ""abnormal,"" but he adds that Dmitri has ""mania"" and is prone to act in a ""fit of passion."" As if to one-up Herzenstube, the famous doctor claims that Dmitri should have looked to the right when he walked into the courtroom, because that's where his defense attorney was sitting. Finally comes Dr. Varvinsky. He testifies that he believes Dmitri to be completely sane and that it was quite natural for him to look straight ahead as he walked, because that's where the judges were sitting. Dmitri loudly agrees with Dr. Varvinsky. Then Dr. Herzenstube is called up again by the defense and surprises everyone with a sympathetic story about Dmitri. Herzenstube remembers coming across Dmitri as a young child, neglected by his father. He had bought Dmitri a pound of nuts out of charity. Years later, when Dmitri returned to town as a young man, he visited Herzenstube and reminded him of his kindness. Dmitri loudly insists again on his gratitude, and everyone in the court seems impressed.","The medical experts were the famous doctor from Moscow, our beloved Herzenstube, and the young doctor, Varvinsky. The two latterappeared also as witnesses for the prosecution. The medical line of defense had only been taken up through the insistence of Katerina Ivanovna, who had sent for a celebrated doctor on purpose.","The medical experts were the famous doctor from Moscow, our doctor, Herzenstube, and the young doctor, Varvinsky. As an old resident in the town who had known the Karamazov family for years, he furnished some facts of great value for the prosecution.",0.1851851851851852,0.1841269841269841,0.055900621118012424,0.06389776357827476,0.13580246913580246,0.126984126984127,0.5,0.5
26,Lord Jim,4919,7,"Brown ordered his men to load on board, telling them that he would give them ""a chance to get even with before we're done."" He was answered by low growls. Meanwhile, Tamb' ltam reached Dain Waris' camp and was immediately taken to Dain Waris, who was resting on a raised couch made of bamboo. Tamb' Itam handed him the silver ring from Lord Jim. Brown and the white men, he said, ""were to be allowed to pass down the river."" Dain Waris listened attentively, then slipped on Jim's ring and gave orders to prepare breakfast and make ready for the return in the afternoon. Then he lay back down and watched the sun eat up the mist and the fog. It was then that Brown took his revenge. It was, says Marlow, an act of cold-blooded ferocity,"" and it seemed all the worse later. Brown used the memory of it to ""console"" himself as he lay on his deathbed. Brown landed his men on the other side of the island opposite Dain Waris' camp and Cornelius led the way to the Bugis' camp. The Bugis were in plain sight. No one guessed that the white men knew about the narrow channel behind the camp. At the precise moment, Brown yelled out, ""Let them have it,"" and fourteen shots rang out. For a moment, not a soul moved. Then blind panic drove them wildly to and fro on the shore like a herd of frightened cattle. Three times Brown's men fired into the Bugis' camp. Tamb' Itam dropped immediately and lay as if he were dead. He told Marlow that after the first volley of shots, Dain Waris raised up from his couch and received a bullet in his forehead. In a few minutes, the white men vanished. A month later, three parched, glassy-eyed, whispering skeletons, one of whom said his name was Brown, were picked up in the Indian Ocean. Brown, of course, lived and was interviewed by Marlow. Tamb' ltam told Marlow that Brown did not take Cornelius with him. Cornelius was seen running among the Bugis corpses, uttering little confused cries. Tamb' Itam caught him and stabbed him twice. Then Cornelius ""screeched like a frightened hen,"" Tamb' Itam says, and so he shoved his spear through him and ""life went out of his eyes."" Immediately thereafter, Tamb' Itam left for the fort to report to the Bugis what had happened to Dain Waris and his men. The town of Patusan had a festive air. The women were crowded together in throngs, waiting for the return of Dain Waris and his men. The city gate was wide open. Tamb' Itam was panting and trembling when he finally reached the town. He saw Jewel, and he mumbled half-coherently to her what had happened during Brown's ambush. Then he ran to Jim's house. Jim was sleeping, but when he saw the confused state that Tamb' Itam was in, he wanted the truth: was Dain Waris dead? When he learned the tragic news, he immediately gave orders for Tamb' ltam to assemble boats, but Jim's bodyguard told him that after Dain Waris was killed, it was no longer safe for Jim's ""servant to go out amongst the people."" Jim understood. His world had fallen in ruins. Everything was lost -- particularly the confidence that the Bugis had once placed in Jim. Loneliness closed in on Jim. The people had trusted him with their lives, and he had failed them. There was much weeping among the people, but there was more anger within them. The sun was sinking above the forest when Dain Waris' body was brought into Doramin's compound. The body was laid under a tree, and all of the women began to wail, mourning in shrill cries and screaming in high, singsong lamentations. Both Tamb' Itam and Jewel urged Jim either to make a stand or to try to escape, but Jim refused. ""I have no life,"" Jim told Tamb' Itam and Jewel. The girl begged Jim to fight, but Jim could not. ""Forgive me,"" he told Jewel, but she could not. ""Never, never!"" she screamed after him. Neither she nor Tamb' Itam could understand Jim's code of honor. Jim went to old Doramin and told him that he had come ""in sorrow . . . ready and unarmed."" Doramin struggled to his feet, helped up by his attendants, and as he rose, the silver ring that he had taken off Dain Waris' finger slipped off his lap and rolled forward toward Jim's feet. Here was ""the talisman that had opened for him the door of fame, love, and success."" Jim looked up and saw that Doramin was aiming a pistol directly at his chest. He looked at the old nakhoda with ""proud and unflinching"" eyes. Doramin fired, and Jim fell forward. ""And that's the end,"" writes Marlow. Even today, Jim remains a mystery to the girl and to Tamb' Itam. But, to Marlow, Jim is not a total mystery. It is true, Marlow says, that Jim passed away ""under a cloud, inscrutable . . . and excessively romantic,"" for not even in his boyhood days could Jim have dreamed such a romantic destiny for himself -- and yet that is exactly what he wanted most in life. But ultimately, Marlow said, Jim was not so different. He was, still, even at the end, ""one of us.""","Tamb' Itam had reached the end of his journey. The fog had delayed him a little, but he had paddled steadily, keeping in touch with the south bank. He saw, under the now lifting, swirling mist, the glow of many little fires burning on a sandy stretch.","'Rumours flew in whispers, filling the hearts with consternation and horrible doubts' 'The robbers were coming back, bringing many others with them, and there would be no refuge in the land for any one' 'A hush had fallen upon the town after the outburst of wailing and lamentation'",0.061116965226554264,0.056842105263157895,0.01689545934530095,0.008438818565400845,0.04214963119072709,0.03789473684210526,0.05,0.0
27,The Consolation of Philosophy,5811,9,"Book I of The Consolation of Philosophy begins with a poem which explains why the writer has begun this work. He says ""I who once composed with eager zest/Am driven by grief to shelter in sad songs."" This lament echoes a classical form of Greek poetry and gives us information about the poet's situation as well as an introduction to his outlook and purpose for the ensuing dialogue. The lament is a conventional form of grief poetry, and the reference to ""song"" in the second line is also traditional for beginnings . The sorrowful writer is visited by a vision of a woman standing over him. A mystical vision, she is ""full of years"" yet with undiminished color and vigor. She appears to him of varying height, sometimes of normal human dimensions and sometimes scraping the heavens. Boethius carefully notes her robe, which he says consists of an ""imperishable material"" woven by her own hands. This magical dress, however, is covered with the dust of long neglect. She bears written on her hem the Greek letter Pi, and on the top of her gown the letter Theta. Between these letters is a ladder of steps going from the bottom to the top. Another feature of the woman's dress is that it has been ""torn by the hands of marauders who had each carried off such pieces as he could get."" She also carries some books in her right hand, and in her left hand a scepter. Before the woman arrived, Boethius tells us that standing at his bedside were the muses of Poetry, who dictated to him as he wrote poetry and wept. At the sight of the Muses the woman becomes angry. She calls the muses ""hysterical sluts,"" and tells them that they have no medicine to cure Boethius's sickness, and they will steal his Reason away and make him worse. Boethius is not an ordinary man, she says, for he has been nourished by the philosophies of ""Zeno and Plato"". She further insults them, and the Muses blush and leave. The mysterious woman, now alone with Boethius, sits down on his bed and recites a poem to him, articulating his grief, and again lamenting his fall from grace. And the woman now says that the time has come for healing rather than lamentation. She says, Are you not the man who was raised on my learning? Why do you not recognize me? Continuing in the doctoring tone, she says that Boethius' grief is nothing serious - only a bit of amnesia. At this she takes a fold of her dress and wipes the tears from Boethius's eyes. His reaction is detailed in a poem, which says that Boethius's eyes were then cleared. Boethius looks upon the woman, and realizes that she is Philosophy, his nursemaid of old. She has come to succor him, and make his imprisonment easier. She details that she, like Boethius, has undergone many trials, and in the latter years the various philosophical sects had struggled to ""seize for their own the inheritance of wisdom"" by trying to carry her off. They only got parts of her robe, and each went away thinking that they had obtained the whole of philosophy. These traces of her clothing had given these Epicureans and Stoics a reputation of wisdom among the ignorant. Again, Philosophy recites a poem, extolling the virtues of men who are not moved by the vagaries of fortune. She asks Boethius why he weeps at this, and tells him to explain to her his ""illness"" or wound so that she may heal him. Boethius then details his list of woes. He reminds her that he is in prison, rather than studying her wisdom in the library of his home. He complains that such is the lot of her followers, and that he had gone into politics because Plato had written that any state was best run by ""philosopher-kings"". He explains how his gravity and honesty made him no friends in the political arena, and incited the jealousy and hatred of powerful enemies. He had campaigned for just laws and fair taxation, and had resisted and tried to uproot corruption. He explains the various charges brought against him, but the crux of the matter is that he was accused of having desired the safety of the Senate. Because of the crooked politics of the day, and because he had prevented an informer from producing evidence of the Senate's treason, he was judged by that same body has having commited a crime. Boethius cries out to Philosophy - Was this justice? He was also accused of unchecked ambition, but he says that he had always followed her recommendation of the Pythagorean maxim ""Follow God"" in all things. He is angry and saddened that, while he was faithful to Philosophy, his reward is imprisonment and, soon, execution. Boethius then recites a longer poem, extolling God but asking why the world is ruled by fickle Fortune. Philosophy responds, saying that it is not important that he is no longer in his ornate library. Her teachings are the only things of value, and those are still inside him. She diagnoses him as ""swollen and calloused"" under the influence of disturbing emotions, and she will begin with a gentle cure, working up to stronger medicine when he has begun to heal. She then questions Boethius to discover precisely the state of his mind. She wants to know if he believes in a directed universe, or if he is convinced of the haphazard nature of fate. Boethius responds that he believes that God the Creator watches over his creation. Continuing the questioning, she discovers that he is confused about how fate and fortune do not control the final, most important destiny of man. Philosophy says that Boethius has forgotten his true nature, and that he is a spiritual being, a soul in communication with God, rather than just a rational animal existing in the material world. Boethius weeps because he is in mortal peril and his possessions and honors have been taken away from him; Philosophy reminds him he still has his most important, and, in fact, his only true possession - his soul. She stops here, however, because the patient is still too ill to take the full ""cure"" she offers. The Book ends with a poem extolling the virtue of rejecting emotions and ignoring the dictates of fortune.","The Song of Boethius was written in the first century BC. It is the story of a young man's journey to the Muses. It was written as a lament for a sick man who had fallen from grace. The song was written by the poet himself, and is called 'Boethius'","Book I is a collection of poems written by the Roman poet Boethius. The songs are written in the form of a lamentation. They are sung by the Muses. The Stoic, Epicurean, and other philosophical sects are considered heterodox.",0.06945681211041853,0.054005400540054004,0.019625334522747548,0.01803426510369702,0.04808548530721282,0.039603960396039604,0.08695652173913043,0.08695652173913043
28,Far from the Madding Crowd,2133,3,"Gabriel had been gone about twenty-four hours when, on Sunday, men came running to Bathsheba to report that many of her sheep had broken into a field of clover. ""'And they be getting blasted,' said Henery Fray. . . . 'And will all die as dead as nits, if they bain't got out and cured!' said Tall."" Bathsheba shouted at the men for not having gone directly to the fields to do something about it. Despite her velvet dress, she too ran to the fields. The animals were very ill. When she asked what to do, the men told her that the sheep had to be pierced to be relieved, and that only Oak knew how to perform this operation. Bathsheba was furious. She thought of Boldwood, but the men told her that some of his animals had been similarly affected by vetch the other day, and he had sent for Gabriel. Still Bathsheba refused to consider this. Suddenly a sheep fell dead, and Bathsheba sent a message ordering Oak to come. The men waited until Laban Tall returned with word that Gabriel would not come unless properly asked. After another sheep died, Bathsheba wrote the request and added at the bottom: ""Do not desert me, Gabriel!"" When Gabriel appeared, Bathsheba looked at him with gratitude but reproved him for his unkindness. He went at once to lance the animals. He did forty-nine successful operations. There was only one mishap. Four other sheep had died before his arrival. Fifty-seven sheep were saved. ""'Gabriel, will you stay on with me?' she said, smiling winningly, and not troubling to bring her lips together again at the end, because there was going to be another smile soon. ""'I will,' said Gabriel. ""And she smiled on him again.""","Gabriel Oak had ceased to feed the Weatherbury flock for about four and a half hours. Joseph Poorgrass, Matthew Moon, Fray, and half-a-dozen others came up to the house of the mistress of the Upper Farm. Susan Tall's eyes were at their darkest and brightest.","Gabriel Oak had ceased to feed the Weatherbury flock for about four-and-twenty hours. The elderly gentlemen Joseph Poorgrass, Matthew Moon, Fray, and half-a-dozen others, came running up to the house of the mistress of the Upper Farm. ""How dare you name that man in my presence!"" she said excitedly.",0.1457725947521866,0.16091954022988508,0.011730205278592374,0.023121387283236993,0.0991253644314869,0.09770114942528736,0.2222222222222222,0.2222222222222222
29,Sense and Sensibility,2551,4,"Lucy is very glad at Edward being offered a position, and also believes, like Mrs. Jennings, that they will be married and settled there by the end of the year. Elinor makes what she sees as a necessary visit to John and Fanny, after Fanny's fits a few days ago; there, she meets Robert Ferrars again, who is to marry Miss Morton now, much to Elinor's surprise that she is given no choice in the hasty arrangement. Elinor's poor opinion of Robert is only confirmed by the fact that he doesn't object to his mother's cruel disowning of his brother, and is enjoying his undeserved gain with no qualms of conscience at all. John and Fanny are acting with far more civility toward Elinor than is usual, but only out of insincerity, and because of the recent shocks about Edward's engagement.","Elinor Jennings and Edward Dashwood were living with Colonel Brandon at Delaford Parsonage before Michaelmas. Elinor decided to pay a visit to his wife, but was prevented by Marianne and Mrs. Jennings, who disliked Mrs. Dashwood. When she reached the house, John Dashwood accidentally came out. He told her that he had been just going to call in Berkeley Street, and invited her to come in.","Elinor Jennings and Marianne refused to go to visit John Dashwood. Elinor set out by herself to pay a visit, for which no one could really have less inclination. Marianne, not contented with absolutely refusing to go herself, was very urgent to prevent her sister's going at all.",0.2535211267605634,0.19387755102040816,0.037914691943127965,0.010309278350515464,0.13145539906103285,0.10204081632653061,0.25,0.08333333333333333
30,Tess of the D'Urbervilles,3884,6,"Rolliver's Inn is the only alehouse in the village, and can only boast of an off-license: nobody can legally drink on the premises, but this rule is often averted. Mrs. Durbeyfield had found her husband there bragging about his grand project for his family. He will send Tess to claim kin, for there is a lady of the name d'Urberville. John Durbeyfield admits that he has not told Tess this, but she is tractable and will do what he wishes. Joan Durbeyfield reminds her husband that there are many families that were once estimable and are now ordinary, but agrees to the arrangement. Tess arrives, and Abraham tells her that she will marry a gentleman. It is eleven o'clock when Tess gets her family to bed, and the next morning John is unable to go on his journey. Tess agrees to go with Abraham. On the way there, Abraham and Tess discuss how other stars are worlds just like Earth. Tess says that some worlds are splendid, but a few are blighted, and they decide that they are on a blighted one. Tess realizes the vanity of her father's pride. Suddenly, the wagon stops and they find that the morning mail-cart has crashed into their horse, killing it. Tess blames herself, while Abraham blames it for living on a blighted star. Tess does not know how to break the news to her family, but John Durbeyfield takes the news stoically.","The story of the life of the Durbeyfield family is told in the story of John and Joan. The story is told through the eyes of Joan's husband, John, who was a member of the Royal Family of Wessex. It is set in the village of Marlott, at the end of a long and broken village.",Tess Durbeyfield and her mother were going to deliver beehives to Casterbridge. They had to travel by bad roads over a distance of between twenty and thirty miles. Tess Durbey's father's horse was killed by a mail-cart in the morning.,0.20462046204620463,0.1660899653979239,0.026578073089700997,0.027874564459930317,0.13861386138613863,0.11072664359861592,0.3333333333333333,0.16666666666666666
31,The Brothers Karamazov,11664,15,"On the day scheduled for the meeting between the Karamazovs and the elder, Zossima, Fyodor and Ivan arrive accompanied by a former guardian of Dmitri, Miusov, and a relative of Miusov, Kalganov. Dmitri Karamazov, however, is not at the monastery, and all wonder, naturally, whether he will come; he was certainly notified only the previous day. The meeting takes on an air of mystery. A very old monk emerges, greets the guests, and then leads them to Father Zossima's cell. All are invited to have lunch with the Father Superior following the interview, he says. First, however, they must wait for Zossima. The wait, though not long, seems interminable to Miusov. Uncontrollably, he finds himself growing increasingly irritated at the crude jokes that Fyodor Karamazov unleashes concerning the monastic life. Father Zossima at last arrives, accompanied by Alyosha, two other monks, and Rakitin, a divinity student living under the protection of the monastery. The monks bow and kiss Zossima's hand and receive his blessings; the guests, however, merely bow politely to the elder. Deeply embarrassed by his family's austerity, Alyosha trembles. Now, more than ever, he fears that the meeting will be calamitous. Karamazov apologizes for Dmitri's absence, and then nervously begins a nonstop monolog of coarse anecdotes. At this, Alyosha is even more deeply embarrassed; in fact, everyone except the elder is distressed. The tension mounts, and when Karamazov falls climactically to his knees and begs the elder, ""What must I do to gain eternal life?"" it is difficult to tell whether or not he is still playing the loudmouth clown. No one but Zossima dares to speak. The elder tells Karamazov that he must cease lying and, above all, he must cease lying to himself. At first, Fyodor is impressed by the advice but then resumes his joking and clowning until Zossima excuses himself. He must meet with an assembly of people outside the monastery. The group outside are all peasant women -- all but two. At one side, in a section reserved for the wealthy, are Madame Hohlakov and her partially paralyzed daughter, Lise, waiting to be blessed by the elder and to receive his advice on their problems. Zossima moves among the peasant women listening to their problems and offering them advice, emphasizing always the healing effect of the love of God. ""Love is such a priceless treasure,"" he says, ""that you can redeem the world by it and expiate not only your own sins but the sins of others."" Madame Hohlakov confesses to Zossima that, for her part, she suffers from a lack of faith; she can grasp neither the Christian idea of immortality nor any type of life beyond the grave. She says furthermore that if she does a charitable act, she wants to receive thanks and praise for it. Zossima tells her that if she practices active, honest love, she will grow to understand the reality of God and the immortality of her soul. ""Attain to perfect self-forgetfulness in the love of your neighbor,"" he counsels her, ""then you will believe without doubt."" Ending the interview, he promises her that he will send Alyosha to visit Lise.",Book II. An Unfortunate Gathering is about a visit to a monastery in Russia. The author meets a young man who is trying to get into a university. He also meets a wealthy landowner and a very old general. The story ends with the death of the young man's relative.,"Alyosha and Fyodor Pavlovitch went to the monastery to interview the elder. They were greeted by beggars, but none of them gave them anything. Pyotr Alexandrovitch was a child when he first heard of ""possessed"" women. He was told it was a terrible illness to which women are subject.",0.09326424870466321,0.10051993067590988,0.01733102253032929,0.013913043478260872,0.0621761658031088,0.0658578856152513,0.0,0.047619047619047616
32,The Picture of Dorian Gray,4919,7,"In the midst of a beautiful, luxurious painter's studio, we meet Lord Henry Wotton and his friend, artist Basil Hallward. The studio is Basil's, and, as they chat, he critically regards his current masterpiece, a portrait of a gorgeous young man. Lord Henry tells Basil that the painting is his best work ever and suggests where he should exhibit it--but Basil says he doesn't want to do that. Lord Henry is appalled, but Basil holds out, claiming that he's put too much of himself into this painting. Henry protests that there's absolutely no resemblance between Basil and the man in the picture; while the subject of the painting is totally hot, intellectuals like Basil, he half-jokingly says, are generally pretty ugly. Basil tells Henry that he's wrong--looks aside, anyone who's different in any way is marked by fate. He predicts that his art, Lord Henry's wealth, and Dorian Gray's beauty will make them all suffer for their distinction. Lord Henry ignores Basil's dire prophecy, and focuses on the name--Dorian Gray, the beautiful boy in the portrait. Basil, it turns out, hadn't wanted to tell Henry Dorian's name, and Lord Henry asks why. Basil replies that some names are special to him; whenever he likes someone, he always conceals their names from friends, because it makes them seem more mysterious. In general, mysteries are more appealing. This is something Lord Henry completely understands. In his marriage for example, he and his wife have nothing but secrets, and they both like it that way. Basil laughs off Lord Henry's cynical attitude, and claims that his friend isn't really a cynic on the inside. Lord Henry responds that everyone's a poseur of one kind or another, and that cynicism is entertaining, in the least. The friends go out into the garden, and Henry announces that he has to leave. Before he goes, though, he asks one more question: why won't he exhibit Dorian's portrait? Basil protests that he already told Lord Henry the real reason. Under pressure, he explains further, that it's not the sitter that the portrait reveals, but the artist himself. Basil is afraid that showing the picture would reveal the secret of his very soul. Lord Henry laughs and asks what this secret is; Basil says he will tell it, though he warns that Lord Henry will hardly believe it, much less understand. Basil then relates how he met Dorian at a party at Lady Brandon's. As he chatted with various boring nobles, he realized someone was looking at him--someone so utterly fascinating that it terrified him. He tried to leave, but Lady Brandon grabbed him. He suddenly found himself face to face with the handsome young man who scared him: it's Dorian Gray. Basil and Dorian start their friendship by laughing together at Lady Brandon; Lord Henry says lightly that laughter is a good way to begin a friendship, but the best way to end one, to which Basil replies that Henry does not understand what friendship or enmity is. Lord Henry, who apparently is never serious, protests that he does indeed distinguish between his friends and enemies. He chooses his friends for their looks and his enemies for their brains. Basil and Henry kid around a bit, and Basil claims again that his friend really is a decent man, inside his flippant facade. Henry returns to the subject at hand--Dorian Gray. We learn that Basil sees Dorian every day. Lord Henry remarks that it's amazing that Basil now cares for something more than his art, but Basil insists that Dorian is his art now; apparently, meeting Dorian has changed the whole way he sees the world. Lord Henry starts hassling Basil about meeting Dorian. Basil finally admits that he doesn't want to exhibit the picture because the world will find out about his adoration for Dorian, something he hasn't even told Dorian about. Lord Henry asks if Dorian feels the same way about Basil; Basil thinks Dorian likes him, but isn't sure. Lord Henry suggests that Basil might get sick of Dorian--after all, he reasons, genius lasts longer than mere physical beauty. Basil thinks not. He argues that Lord Henry couldn't possibly understand, since he's so faithless in his loves. Ooh, ouch. Lord Henry remembers that he's heard the name Dorian Gray before, from his Aunt Agatha; he hadn't paid attention when she mentioned him, but now wishes he had. Basil replies that he's glad he didn't because he still doesn't want Henry to meet Dorian--and right on cue, Basil's butler announces that Mr. Dorian Gray has arrived. Score one for Lord Henry. Basil orders the butler to tell Dorian to wait a few moments. Then he turns to Lord Henry authoritatively, and tries to impart once more how much Dorian means to him. Basil tells Lord Henry that Dorian is his best friend and warns him not to ""influence"" him. Lord Henry just laughs him off, and we have to wonder what his plans are...",Lord Henry Wotton met the painter Basil Hallward in his studio. Hallward had painted a full-length portrait of a young man of extraordinary personal beauty. Lord Henry asked Hallward if he would exhibit the work at the Grosvenor Gallery in London. The painter said he would not send it there.,"Basil Hallward was painting a full-length portrait of a young man of extraordinary personal beauty. Lord Henry Wotton asked why he would not exhibit Dorian Gray's portrait. The artist replied that he was not like the man in the portrait. ""I like to find out people for myself,"" he said.",0.07834602829162132,0.08913043478260868,0.019629225736095966,0.037037037037037035,0.0544069640914037,0.06739130434782609,0.2222222222222222,0.2777777777777778
